y_true,p_hat,p_hat_recal
0.0,0.1931806886899147,0.18797687917506747
0.0,0.6305187213025326,0.4965555833949527
0.0,0.0011007781175845,0.0043436956179259585
0.0,0.0024459942958555,0.007810753430652805
0.0,0.0089498020523771,0.020188924288996296
0.0,0.0176233704829971,0.03306512442007519
0.0,0.0009490731348724,0.003894728629114911
0.0,0.0223472646418313,0.03928525243845445
0.0,0.0039046118902984,0.011007059994347593
0.0,0.012788676703899,0.02618749734227837
0.0,0.0026201368137288,0.00821515475963393
0.0,0.0028782461462566,0.00880149568710272
0.0,0.0012590942360652,0.0047949455199752375
0.0,0.0047460294716009,0.012698396790166905
0.0,0.0011002986154183,0.00434230362203092
0.0,0.0062139126260051,0.01546600460454041
0.0,0.0003534099928775,0.0018816209280016758
1.0,0.0812286501017929,0.09988462927734276
0.0,0.0160270148301115,0.03086064756178982
0.0,0.0201591815103158,0.03645543981001282
0.0,0.0001009085935466,0.0007467871409868357
0.0,0.0067519221955423,0.016433862691102138
0.0,1e-06,2.480371374890922e-05
0.0,0.0707799753363286,0.09042358238928791
0.0,0.007114209406047,0.017073663652745305
0.0,0.0002206521497803,0.0013296890677174501
0.0,0.0061319343056137,0.015316548586947467
0.0,0.0001063916953149,0.0007765068999376623
0.0,0.0027633640501407,0.008542351458754904
0.0,0.0008301873033966,0.0035294032430109447
0.0,0.0015993683003194,0.005716952961863676
0.0,0.0612123160440752,0.0814193490115246
0.0,0.0291991907315569,0.047685831537692944
0.0,0.3115957576287709,0.270274890017351
0.0,0.0173686301782477,0.032717221805265
0.0,0.0004447315492767,0.0022288453873345673
0.0,0.00414765917483,0.011504979703222555
0.0,0.0102059067037257,0.02221851857842608
1.0,0.2208586434296517,0.2077359257863092
0.0,0.0031753661794472,0.009459158676016478
0.0,0.0075049887202977,0.01775382235421002
0.0,0.0003029619625755,0.0016797179152243822
0.0,0.0202590473042254,0.03658641691722818
0.0,0.0071760588508809,0.017181985227700643
0.0,0.0310080695499433,0.04980632947887155
0.0,0.0351863164811152,0.054575956099065306
0.0,0.0039029650499755,0.011003657974187604
0.0,0.0049679878429397,0.013130470021935015
0.0,0.0011798501478716,0.00457109528676959
0.0,0.0399079227510395,0.05977743608284123
